question_id,global_agent_index,iteration,agent_index,agent_role,choice_A_prob,choice_B_prob,choice_C_prob,variance,entropy,gini,uniform_kl
19,17,3,5,You are a clever merchant,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
19,18,3,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
19,19,4,1,You are an excellent judge with strong critical thinking skills,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
19,20,4,2,You are a knowledgeable and caring doctor,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
19,21,4,3,You are a practical engineer,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
19,22,4,4,You are a precise lawyer,0.2,0.2,0.6,0.035555555555555556,1.370950594454669,0.2666666666666666,0.21401190626648764
19,23,4,5,You are a clever merchant,0.2,0.2,0.6,0.035555555555555556,1.370950594454669,0.2666666666666666,0.21401190626648764
19,24,4,6,You are a talented summarizer with excellent synthesis abilities,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
21,1,1,1,You are an excellent judge with strong critical thinking skills,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
21,2,1,2,You are a knowledgeable and caring doctor,0.1,0.7,0.2,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741167
21,3,1,3,You are a practical engineer,0.2,0.7,0.1,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741171
21,4,1,4,You are a precise lawyer,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
21,5,1,5,You are a clever merchant,0.2,0.7,0.1,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741171
21,6,1,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.7,0.2,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741167
21,7,2,1,You are an excellent judge with strong critical thinking skills,0.2,0.7,0.1,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741171
21,8,2,2,You are a knowledgeable and caring doctor,0.2,0.5,0.3,0.015555555555555557,1.4854752972273346,0.20000000000000004,0.0994872034938219
21,9,2,3,You are a practical engineer,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
21,10,2,4,You are a precise lawyer,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
21,11,2,5,You are a clever merchant,0.2,0.5,0.3,0.015555555555555557,1.4854752972273346,0.20000000000000004,0.0994872034938219
21,12,2,6,You are a talented summarizer with excellent synthesis abilities,0.2,0.5,0.3,0.015555555555555557,1.4854752972273346,0.20000000000000004,0.0994872034938219
21,13,3,1,You are an excellent judge with strong critical thinking skills,0.2,0.7,0.1,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741171
21,14,3,2,You are a knowledgeable and caring doctor,0.2,0.5,0.3,0.015555555555555557,1.4854752972273346,0.20000000000000004,0.0994872034938219
21,15,3,3,You are a practical engineer,0.2,0.7,0.1,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741171
21,16,3,4,You are a precise lawyer,0.2,0.5,0.3,0.015555555555555557,1.4854752972273346,0.20000000000000004,0.0994872034938219
21,17,3,5,You are a clever merchant,0.1,0.7,0.2,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741167
21,18,3,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
21,19,4,1,You are an excellent judge with strong critical thinking skills,0.1,0.7,0.2,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741167
21,20,4,2,You are a knowledgeable and caring doctor,0.2,0.7,0.1,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741171
21,21,4,3,You are a practical engineer,0.2,0.5,0.3,0.015555555555555557,1.4854752972273346,0.20000000000000004,0.0994872034938219
21,22,4,4,You are a precise lawyer,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
21,23,4,5,You are a clever merchant,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
21,24,4,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
23,1,1,1,You are an excellent judge with strong critical thinking skills,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,2,1,2,You are a knowledgeable and caring doctor,0.2,0.3,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
23,3,1,3,You are a practical engineer,0.2,0.2,0.6,0.035555555555555556,1.370950594454669,0.2666666666666666,0.21401190626648764
23,4,1,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,5,1,5,You are a clever merchant,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,6,1,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
23,7,2,1,You are an excellent judge with strong critical thinking skills,0.2,0.3,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
23,8,2,2,You are a knowledgeable and caring doctor,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,9,2,3,You are a practical engineer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,10,2,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,11,2,5,You are a clever merchant,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,12,2,6,You are a talented summarizer with excellent synthesis abilities,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,13,3,1,You are an excellent judge with strong critical thinking skills,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,14,3,2,You are a knowledgeable and caring doctor,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,15,3,3,You are a practical engineer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,16,3,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,17,3,5,You are a clever merchant,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,18,3,6,You are a talented summarizer with excellent synthesis abilities,0.2,0.3,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
23,19,4,1,You are an excellent judge with strong critical thinking skills,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,20,4,2,You are a knowledgeable and caring doctor,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,21,4,3,You are a practical engineer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,22,4,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,23,4,5,You are a clever merchant,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
23,24,4,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
24,1,1,1,You are an excellent judge with strong critical thinking skills,0.3,0.4,0.3,0.0022222222222222235,1.570950594454669,0.06666666666666672,0.01401190626648767
24,2,1,2,You are a knowledgeable and caring doctor,0.2,0.3,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
24,3,1,3,You are a practical engineer,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
24,4,1,4,You are a precise lawyer,0.1,0.2,0.7,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741168
24,5,1,5,You are a clever merchant,0.2,0.3,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
24,6,1,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.2,0.7,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741168
24,7,2,1,You are an excellent judge with strong critical thinking skills,0.1,0.2,0.7,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741168
24,8,2,2,You are a knowledgeable and caring doctor,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
24,9,2,3,You are a practical engineer,0.1,0.3,0.6,0.04222222222222222,1.2954618442383217,0.3333333333333333,0.2895006564828345
24,10,2,4,You are a precise lawyer,0.1,0.2,0.7,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741168
24,11,2,5,You are a clever merchant,0.1,0.2,0.7,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741168
24,12,2,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
24,13,3,1,You are an excellent judge with strong critical thinking skills,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
24,14,3,2,You are a knowledgeable and caring doctor,0.2,0.3,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
24,15,3,3,You are a practical engineer,0.1,0.3,0.6,0.04222222222222222,1.2954618442383217,0.3333333333333333,0.2895006564828345
24,16,3,4,You are a precise lawyer,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
24,17,3,5,You are a clever merchant,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
24,18,3,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
24,19,4,1,You are an excellent judge with strong critical thinking skills,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
24,20,4,2,You are a knowledgeable and caring doctor,0.1,0.2,0.7,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741168
24,21,4,3,You are a practical engineer,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
24,22,4,4,You are a precise lawyer,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
24,23,4,5,You are a clever merchant,0.2,0.3,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
24,24,4,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.2,0.7,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741168
26,1,1,1,You are an excellent judge with strong critical thinking skills,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,2,1,2,You are a knowledgeable and caring doctor,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,3,1,3,You are a practical engineer,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,4,1,4,You are a precise lawyer,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,5,1,5,You are a clever merchant,0.6,0.3,0.1,0.04222222222222222,1.295461844238322,0.3333333333333333,0.28950065648283463
26,6,1,6,You are a talented summarizer with excellent synthesis abilities,0.6,0.3,0.1,0.04222222222222222,1.295461844238322,0.3333333333333333,0.28950065648283463
26,7,2,1,You are an excellent judge with strong critical thinking skills,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,8,2,2,You are a knowledgeable and caring doctor,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,9,2,3,You are a practical engineer,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,10,2,4,You are a precise lawyer,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,11,2,5,You are a clever merchant,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,12,2,6,You are a talented summarizer with excellent synthesis abilities,0.4,0.3,0.3,0.0022222222222222235,1.570950594454669,0.06666666666666672,0.01401190626648767
26,13,3,1,You are an excellent judge with strong critical thinking skills,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,14,3,2,You are a knowledgeable and caring doctor,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,15,3,3,You are a practical engineer,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,16,3,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
26,17,3,5,You are a clever merchant,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,18,3,6,You are a talented summarizer with excellent synthesis abilities,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,19,4,1,You are an excellent judge with strong critical thinking skills,0.7,0.2,0.1,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741171
26,20,4,2,You are a knowledgeable and caring doctor,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,21,4,3,You are a practical engineer,0.4,0.3,0.3,0.0022222222222222235,1.570950594454669,0.06666666666666672,0.01401190626648767
26,22,4,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
26,23,4,5,You are a clever merchant,0.5,0.3,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
26,24,4,6,You are a talented summarizer with excellent synthesis abilities,0.7,0.2,0.1,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741171
27,1,1,1,You are an excellent judge with strong critical thinking skills,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,2,1,2,You are a knowledgeable and caring doctor,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,3,1,3,You are a practical engineer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,4,1,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,5,1,5,You are a clever merchant,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,6,1,6,You are a talented summarizer with excellent synthesis abilities,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,7,2,1,You are an excellent judge with strong critical thinking skills,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,8,2,2,You are a knowledgeable and caring doctor,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,9,2,3,You are a practical engineer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,10,2,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,11,2,5,You are a clever merchant,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,12,2,6,You are a talented summarizer with excellent synthesis abilities,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,13,3,1,You are an excellent judge with strong critical thinking skills,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,14,3,2,You are a knowledgeable and caring doctor,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,15,3,3,You are a practical engineer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,16,3,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,17,3,5,You are a clever merchant,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,18,3,6,You are a talented summarizer with excellent synthesis abilities,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,19,4,1,You are an excellent judge with strong critical thinking skills,0.2,0.3,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
27,20,4,2,You are a knowledgeable and caring doctor,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,21,4,3,You are a practical engineer,0.4,0.4,0.2,0.00888888888888889,1.5219280948873626,0.1333333333333333,0.06303440583379405
27,22,4,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,23,4,5,You are a clever merchant,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
27,24,4,6,You are a talented summarizer with excellent synthesis abilities,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
28,1,1,1,You are an excellent judge with strong critical thinking skills,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
28,2,1,2,You are a knowledgeable and caring doctor,0.3,0.3,0.3,0.0,1.584962500721156,0.0,3.2034265038149176e-16
28,3,1,3,You are a practical engineer,0.3,0.3,0.3,0.0,1.584962500721156,0.0,3.2034265038149176e-16
28,4,1,4,You are a precise lawyer,0.3,0.3,0.3,0.0,1.584962500721156,0.0,3.2034265038149176e-16
28,5,1,5,You are a clever merchant,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
28,6,1,6,You are a talented summarizer with excellent synthesis abilities,0.3,0.3,0.3,0.0,1.584962500721156,0.0,3.2034265038149176e-16
28,7,2,1,You are an excellent judge with strong critical thinking skills,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
28,8,2,2,You are a knowledgeable and caring doctor,0.3,0.2,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
28,9,2,3,You are a practical engineer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
28,10,2,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
28,11,2,5,You are a clever merchant,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
28,12,2,6,You are a talented summarizer with excellent synthesis abilities,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
28,13,3,1,You are an excellent judge with strong critical thinking skills,0.3,0.2,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
28,14,3,2,You are a knowledgeable and caring doctor,0.3,0.1,0.6,0.04222222222222222,1.2954618442383217,0.3333333333333333,0.2895006564828345
28,15,3,3,You are a practical engineer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
28,16,3,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
28,17,3,5,You are a clever merchant,0.2,0.3,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
28,18,3,6,You are a talented summarizer with excellent synthesis abilities,0.2,0.2,0.6,0.035555555555555556,1.370950594454669,0.2666666666666666,0.21401190626648764
28,19,4,1,You are an excellent judge with strong critical thinking skills,0.3,0.2,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
28,20,4,2,You are a knowledgeable and caring doctor,0.3,0.1,0.6,0.04222222222222222,1.2954618442383217,0.3333333333333333,0.2895006564828345
28,21,4,3,You are a practical engineer,0.3,0.2,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
28,22,4,4,You are a precise lawyer,0.3,0.3,0.4,0.002222222222222224,1.570950594454669,0.06666666666666672,0.01401190626648767
28,23,4,5,You are a clever merchant,0.3,0.2,0.5,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
28,24,4,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.1,0.8,0.10888888888888891,0.9219280948873624,0.4666666666666666,0.6630344058337941
29,1,1,1,You are an excellent judge with strong critical thinking skills,0.3,0.4,0.3,0.0022222222222222235,1.570950594454669,0.06666666666666672,0.01401190626648767
29,2,1,2,You are a knowledgeable and caring doctor,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,3,1,3,You are a practical engineer,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,4,1,4,You are a precise lawyer,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,5,1,5,You are a clever merchant,0.1,0.7,0.2,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741167
29,6,1,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,7,2,1,You are an excellent judge with strong critical thinking skills,0.1,0.7,0.2,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741167
29,8,2,2,You are a knowledgeable and caring doctor,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,9,2,3,You are a practical engineer,0.1,0.5,0.4,0.02888888888888889,1.3609640474436813,0.2666666666666666,0.22399845327747514
29,10,2,4,You are a precise lawyer,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,11,2,5,You are a clever merchant,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,12,2,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,13,3,1,You are an excellent judge with strong critical thinking skills,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,14,3,2,You are a knowledgeable and caring doctor,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,15,3,3,You are a practical engineer,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,16,3,4,You are a precise lawyer,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,17,3,5,You are a clever merchant,0.1,0.7,0.2,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741167
29,18,3,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.7,0.2,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741167
29,19,4,1,You are an excellent judge with strong critical thinking skills,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,20,4,2,You are a knowledgeable and caring doctor,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
29,21,4,3,You are a practical engineer,0.1,0.5,0.4,0.02888888888888889,1.3609640474436813,0.2666666666666666,0.22399845327747514
29,22,4,4,You are a precise lawyer,0.1,0.7,0.2,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741167
29,23,4,5,You are a clever merchant,0.1,0.7,0.2,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741167
29,24,4,6,You are a talented summarizer with excellent synthesis abilities,0.1,0.6,0.3,0.04222222222222222,1.295461844238322,0.3333333333333333,0.2895006564828345
30,1,1,1,You are an excellent judge with strong critical thinking skills,0.3,0.4,0.3,0.0022222222222222235,1.570950594454669,0.06666666666666672,0.01401190626648767
30,2,1,2,You are a knowledgeable and caring doctor,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,3,1,3,You are a practical engineer,0.3,0.4,0.3,0.0022222222222222235,1.570950594454669,0.06666666666666672,0.01401190626648767
30,4,1,4,You are a precise lawyer,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,5,1,5,You are a clever merchant,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,6,1,6,You are a talented summarizer with excellent synthesis abilities,0.2,0.5,0.3,0.015555555555555557,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,7,2,1,You are an excellent judge with strong critical thinking skills,0.2,0.5,0.3,0.015555555555555557,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,8,2,2,You are a knowledgeable and caring doctor,0.2,0.5,0.3,0.015555555555555557,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,9,2,3,You are a practical engineer,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,10,2,4,You are a precise lawyer,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,11,2,5,You are a clever merchant,0.2,0.7,0.1,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741171
30,12,2,6,You are a talented summarizer with excellent synthesis abilities,0.3,0.4,0.3,0.0022222222222222235,1.570950594454669,0.06666666666666672,0.01401190626648767
30,13,3,1,You are an excellent judge with strong critical thinking skills,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,14,3,2,You are a knowledgeable and caring doctor,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,15,3,3,You are a practical engineer,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,16,3,4,You are a precise lawyer,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,17,3,5,You are a clever merchant,0.2,0.7,0.1,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741171
30,18,3,6,You are a talented summarizer with excellent synthesis abilities,0.2,0.7,0.1,0.06888888888888887,1.1567796494470395,0.4000000000000001,0.4281828512741171
30,19,4,1,You are an excellent judge with strong critical thinking skills,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,20,4,2,You are a knowledgeable and caring doctor,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,21,4,3,You are a practical engineer,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,22,4,4,You are a precise lawyer,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,23,4,5,You are a clever merchant,0.3,0.5,0.2,0.015555555555555553,1.4854752972273346,0.20000000000000004,0.0994872034938219
30,24,4,6,You are a talented summarizer with excellent synthesis abilities,0.2,0.5,0.3,0.015555555555555557,1.4854752972273346,0.20000000000000004,0.0994872034938219
